time	open	high	low	close	volume
2019-01-02 09:36:08-05:00	22959.2	22959.2	22959.2	22959.2	300
2019-01-02 09:36:09-05:00	22957.4	22957.4	22957.4	22957.4	300
2019-01-02 09:36:10-05:00	22965.4	22965.4	22965.4	22965.4	300
2019-01-02 09:36:11-05:00	22965.2	22965.2	22965.2	22965.2	300
2019-01-02 09:36:12-05:00	22971.6	22971.6	22971.6	22971.6	300
2019-01-02 09:36:13-05:00	22968.8	22968.8	22968.8	22968.8	300
2019-01-02 09:36:14-05:00	22967.1	22967.1	22967.1	22967.1	300
2019-01-02 09:36:15-05:00	22968.7	22968.7	22968.7	22968.7	300
2019-01-02 09:36:16-05:00	22964.1	22964.1	22964.1	22964.1	300
2019-01-02 09:36:17-05:00	22958.2	22958.2	22958.2	22958.2	300
2019-01-02 09:36:18-05:00	22957	22957	22957	22957	300
2019-01-02 09:36:19-05:00	22957	22957	22957	22957	300
2019-01-02 09:36:20-05:00	22956.2	22956.2	22956.2	22956.2	300
2019-01-02 09:36:21-05:00	22957.4	22957.4	22957.4	22957.4	300
2019-01-02 09:36:22-05:00	22954.3	22954.3	22954.3	22954.3	300
2019-01-02 09:36:23-05:00	22952.1	22952.1	22952.1	22952.1	300
2019-01-02 09:36:24-05:00	22952.1	22952.1	22952.1	22952.1	300
2019-01-02 09:36:25-05:00	22956.5	22956.5	22956.5	22956.5	300
2019-01-02 09:36:26-05:00	22955	22955	22955	22955	300
2019-01-02 09:36:27-05:00	22957.2	22957.2	22957.2	22957.2	300
2019-01-02 09:36:28-05:00	22956.5	22956.5	22956.5	22956.5	300
2019-01-02 09:36:29-05:00	22959.9	22959.9	22959.9	22959.9	300
2019-01-02 09:36:30-05:00	22960.6	22960.6	22960.6	22960.6	300
2019-01-02 09:36:31-05:00	22961.3	22961.3	22961.3	22961.3	300
2019-01-02 09:36:32-05:00	22962.3	22962.3	22962.3	22962.3	300
2019-01-02 09:36:33-05:00	22962.1	22962.1	22962.1	22962.1	300
2019-01-02 09:36:34-05:00	22962.5	22962.5	22962.5	22962.5	300
2019-01-02 09:36:35-05:00	22963.1	22963.1	22963.1	22963.1	300
2019-01-02 09:36:36-05:00	22962.8	22962.8	22962.8	22962.8	300
2019-01-02 09:36:37-05:00	22963.6	22963.6	22963.6	22963.6	300
2019-01-02 09:36:38-05:00	22963.2	22963.2	22963.2	22963.2	300
2019-01-02 09:36:39-05:00	22964.3	22964.3	22964.3	22964.3	300
2019-01-02 09:36:40-05:00	22964.2	22964.2	22964.2	22964.2	300
2019-01-02 09:36:41-05:00	22964.4	22964.4	22964.4	22964.4	300
2019-01-02 09:36:42-05:00	22964.5	22964.5	22964.5	22964.5	300
2019-01-02 09:36:43-05:00	22963.2	22963.2	22963.2	22963.2	300
2019-01-02 09:36:44-05:00	22963.7	22963.7	22963.7	22963.7	300
2019-01-02 09:36:45-05:00	22964	22964	22964	22964	300
2019-01-02 09:36:46-05:00	22959.5	22959.5	22959.5	22959.5	300
2019-01-02 09:36:47-05:00	22958.2	22958.2	22958.2	22958.2	300
2019-01-02 09:36:48-05:00	22958.1	22958.1	22958.1	22958.1	300
2019-01-02 09:36:49-05:00	22959.8	22959.8	22959.8	22959.8	300
2019-01-02 09:36:50-05:00	22959.3	22959.3	22959.3	22959.3	300
2019-01-02 09:36:51-05:00	22957.6	22957.6	22957.6	22957.6	300
2019-01-02 09:36:52-05:00	22958.1	22958.1	22958.1	22958.1	300
2019-01-02 09:36:53-05:00	22958.1	22958.1	22958.1	22958.1	300
2019-01-02 09:36:54-05:00	22957.2	22957.2	22957.2	22957.2	300
2019-01-02 09:36:55-05:00	22956.9	22956.9	22956.9	22956.9	300
2019-01-02 09:36:56-05:00	22960.6	22960.6	22960.6	22960.6	300
2019-01-02 09:36:57-05:00	22963.8	22963.8	22963.8	22963.8	300
2019-01-02 09:36:58-05:00	22965.6	22965.6	22965.6	22965.6	300
2019-01-02 09:36:59-05:00	22968.1	22968.1	22968.1	22968.1	300
2019-01-02 09:37:00-05:00	22967.5	22967.5	22967.5	22967.5	300
2019-01-02 09:37:01-05:00	22968.3	22968.3	22968.3	22968.3	300
2019-01-02 09:37:02-05:00	22965.7	22965.7	22965.7	22965.7	300
2019-01-02 09:37:03-05:00	22964.2	22964.2	22964.2	22964.2	300
2019-01-02 09:37:04-05:00	22963.6	22963.6	22963.6	22963.6	300
2019-01-02 09:37:05-05:00	22965.4	22965.4	22965.4	22965.4	300
2019-01-02 09:37:06-05:00	22965.1	22965.1	22965.1	22965.1	300
2019-01-02 09:37:07-05:00	22967.5	22967.5	22967.5	22967.5	300
2019-01-02 09:37:08-05:00	22967	22967	22967	22967	300
2019-01-02 09:37:09-05:00	22968.2	22968.2	22968.2	22968.2	300
2019-01-02 09:37:10-05:00	22967.1	22967.1	22967.1	22967.1	300
2019-01-02 09:37:11-05:00	22967.4	22967.4	22967.4	22967.4	300
2019-01-02 09:37:12-05:00	22968.7	22968.7	22968.7	22968.7	300
2019-01-02 09:37:13-05:00	22967.6	22967.6	22967.6	22967.6	300
2019-01-02 09:37:14-05:00	22968.1	22968.1	22968.1	22968.1	300
2019-01-02 09:37:15-05:00	22967.6	22967.6	22967.6	22967.6	300
2019-01-02 09:37:16-05:00	22965.8	22965.8	22965.8	22965.8	300
2019-01-02 09:37:17-05:00	22965.8	22965.8	22965.8	22965.8	300
2019-01-02 09:37:18-05:00	22966.1	22966.1	22966.1	22966.1	300
2019-01-02 09:37:19-05:00	22966.8	22966.8	22966.8	22966.8	300
2019-01-02 09:37:20-05:00	22966.3	22966.3	22966.3	22966.3	300
2019-01-02 09:37:21-05:00	22965.3	22965.3	22965.3	22965.3	300
2019-01-02 09:37:22-05:00	22964.7	22964.7	22964.7	22964.7	300
2019-01-02 09:37:23-05:00	22964	22964	22964	22964	300
2019-01-02 09:37:24-05:00	22963.6	22963.6	22963.6	22963.6	300
2019-01-02 09:37:25-05:00	22966	22966	22966	22966	300
2019-01-02 09:37:26-05:00	22964.9	22964.9	22964.9	22964.9	300
2019-01-02 09:37:27-05:00	22964.6	22964.6	22964.6	22964.6	300
2019-01-02 09:37:28-05:00	22965.6	22965.6	22965.6	22965.6	300
2019-01-02 09:37:29-05:00	22967.5	22967.5	22967.5	22967.5	300
2019-01-02 09:37:30-05:00	22966.7	22966.7	22966.7	22966.7	300
2019-01-02 09:37:31-05:00	22967.1	22967.1	22967.1	22967.1	300
2019-01-02 09:37:32-05:00	22963.3	22963.3	22963.3	22963.3	300
2019-01-02 09:37:33-05:00	22962.5	22962.5	22962.5	22962.5	300
2019-01-02 09:37:34-05:00	22964	22964	22964	22964	300
2019-01-02 09:37:35-05:00	22964.3	22964.3	22964.3	22964.3	300
2019-01-02 09:37:36-05:00	22967.1	22967.1	22967.1	22967.1	300
2019-01-02 09:37:37-05:00	22969.2	22969.2	22969.2	22969.2	300
2019-01-02 09:37:38-05:00	22964.7	22964.7	22964.7	22964.7	300
2019-01-02 09:37:39-05:00	22965.7	22965.7	22965.7	22965.7	300
2019-01-02 09:37:40-05:00	22965.3	22965.3	22965.3	22965.3	300
2019-01-02 09:37:41-05:00	22965.8	22965.8	22965.8	22965.8	300
2019-01-02 09:37:42-05:00	22968.4	22968.4	22968.4	22968.4	300
2019-01-02 09:37:43-05:00	22968.2	22968.2	22968.2	22968.2	300
2019-01-02 09:37:44-05:00	22968.9	22968.9	22968.9	22968.9	300
2019-01-02 09:37:45-05:00	22970.3	22970.3	22970.3	22970.3	300
2019-01-02 09:37:46-05:00	22972.4	22972.4	22972.4	22972.4	300
2019-01-02 09:37:47-05:00	22979.5	22979.5	22979.5	22979.5	300
2019-01-02 09:37:48-05:00	22981.6	22981.6	22981.6	22981.6	300
2019-01-02 09:37:49-05:00	22987.5	22987.5	22987.5	22987.5	300
2019-01-02 09:37:50-05:00	22988.8	22988.8	22988.8	22988.8	300
2019-01-02 09:37:51-05:00	22987.1	22987.1	22987.1	22987.1	300
2019-01-02 09:37:52-05:00	22987.1	22987.1	22987.1	22987.1	300
2019-01-02 09:37:53-05:00	22988	22988	22988	22988	300
2019-01-02 09:37:54-05:00	22989	22989	22989	22989	300
2019-01-02 09:37:55-05:00	22988.6	22988.6	22988.6	22988.6	300
2019-01-02 09:37:56-05:00	22989.2	22989.2	22989.2	22989.2	300
2019-01-02 09:37:57-05:00	22990.2	22990.2	22990.2	22990.2	300
2019-01-02 09:37:58-05:00	22992.5	22992.5	22992.5	22992.5	300
2019-01-02 09:37:59-05:00	22994.2	22994.2	22994.2	22994.2	300
2019-01-02 09:38:00-05:00	22993.4	22993.4	22993.4	22993.4	300
2019-01-02 09:38:01-05:00	22991.6	22991.6	22991.6	22991.6	300
2019-01-02 09:38:02-05:00	22989.7	22989.7	22989.7	22989.7	300
2019-01-02 09:38:03-05:00	22986.2	22986.2	22986.2	22986.2	300
2019-01-02 09:38:04-05:00	22984.7	22984.7	22984.7	22984.7	300
2019-01-02 09:38:05-05:00	22983	22983	22983	22983	300
2019-01-02 09:38:06-05:00	22977.6	22977.6	22977.6	22977.6	300
2019-01-02 09:38:07-05:00	22976.2	22976.2	22976.2	22976.2	300
2019-01-02 09:38:08-05:00	22975.5	22975.5	22975.5	22975.5	300
2019-01-02 09:38:09-05:00	22975.1	22975.1	22975.1	22975.1	300
2019-01-02 09:38:10-05:00	22974.4	22974.4	22974.4	22974.4	300
2019-01-02 09:38:11-05:00	22975.3	22975.3	22975.3	22975.3	300
2019-01-02 09:38:12-05:00	22975.6	22975.6	22975.6	22975.6	300
2019-01-02 09:38:13-05:00	22975.5	22975.5	22975.5	22975.5	300
2019-01-02 09:38:14-05:00	22976.8	22976.8	22976.8	22976.8	300
2019-01-02 09:38:15-05:00	22970	22970	22970	22970	300
2019-01-02 09:38:16-05:00	22966.4	22966.4	22966.4	22966.4	300
2019-01-02 09:38:17-05:00	22963.5	22963.5	22963.5	22963.5	300
2019-01-02 09:38:18-05:00	22962.8	22962.8	22962.8	22962.8	300
2019-01-02 09:38:19-05:00	22963.1	22963.1	22963.1	22963.1	300
2019-01-02 09:38:20-05:00	22965	22965	22965	22965	300
2019-01-02 09:38:21-05:00	22965.7	22965.7	22965.7	22965.7	300
2019-01-02 09:38:22-05:00	22965.2	22965.2	22965.2	22965.2	300
2019-01-02 09:38:23-05:00	22967.3	22967.3	22967.3	22967.3	300
2019-01-02 09:38:24-05:00	22965.6	22965.6	22965.6	22965.6	300
2019-01-02 09:38:25-05:00	22967.5	22967.5	22967.5	22967.5	300
2019-01-02 09:38:26-05:00	22967.1	22967.1	22967.1	22967.1	300
2019-01-02 09:38:27-05:00	22967.3	22967.3	22967.3	22967.3	300
2019-01-02 09:38:28-05:00	22966.3	22966.3	22966.3	22966.3	300
2019-01-02 09:38:29-05:00	22959.6	22959.6	22959.6	22959.6	300
2019-01-02 09:38:30-05:00	22959.4	22959.4	22959.4	22959.4	300
2019-01-02 09:38:31-05:00	22961.6	22961.6	22961.6	22961.6	300
2019-01-02 09:38:32-05:00	22961.8	22961.8	22961.8	22961.8	300
2019-01-02 09:38:33-05:00	22962.4	22962.4	22962.4	22962.4	300
2019-01-02 09:38:34-05:00	22965.3	22965.3	22965.3	22965.3	300
2019-01-02 09:38:35-05:00	22964.6	22964.6	22964.6	22964.6	300
2019-01-02 09:38:36-05:00	22966.2	22966.2	22966.2	22966.2	300
2019-01-02 09:38:37-05:00	22968	22968	22968	22968	300
2019-01-02 09:38:38-05:00	22965.1	22965.1	22965.1	22965.1	300
2019-01-02 09:38:39-05:00	22963.9	22963.9	22963.9	22963.9	300
2019-01-02 09:38:40-05:00	22962.9	22962.9	22962.9	22962.9	300
2019-01-02 09:38:41-05:00	22960.7	22960.7	22960.7	22960.7	300
2019-01-02 09:38:42-05:00	22959.7	22959.7	22959.7	22959.7	300
2019-01-02 09:38:43-05:00	22961.7	22961.7	22961.7	22961.7	300
2019-01-02 09:38:44-05:00	22962.5	22962.5	22962.5	22962.5	300
2019-01-02 09:38:45-05:00	22962.5	22962.5	22962.5	22962.5	300
2019-01-02 09:38:46-05:00	22965.4	22965.4	22965.4	22965.4	300
2019-01-02 09:38:47-05:00	22964.9	22964.9	22964.9	22964.9	300
2019-01-02 09:38:48-05:00	22966.2	22966.2	22966.2	22966.2	300
2019-01-02 09:38:49-05:00	22966.1	22966.1	22966.1	22966.1	300
2019-01-02 09:38:50-05:00	22964.2	22964.2	22964.2	22964.2	300
2019-01-02 09:38:51-05:00	22968	22968	22968	22968	300
2019-01-02 09:38:52-05:00	22966.9	22966.9	22966.9	22966.9	300
2019-01-02 09:38:53-05:00	22966.5	22966.5	22966.5	22966.5	300
2019-01-02 09:38:54-05:00	22966.6	22966.6	22966.6	22966.6	300
2019-01-02 09:38:55-05:00	22966.6	22966.6	22966.6	22966.6	300
2019-01-02 09:38:56-05:00	22966.8	22966.8	22966.8	22966.8	300
2019-01-02 09:38:57-05:00	22967.4	22967.4	22967.4	22967.4	300
2019-01-02 09:38:58-05:00	22971.8	22971.8	22971.8	22971.8	300
2019-01-02 09:38:59-05:00	22973.8	22973.8	22973.8	22973.8	300
2019-01-02 09:39:00-05:00	22975.9	22975.9	22975.9	22975.9	300
2019-01-02 09:39:01-05:00	22977.6	22977.6	22977.6	22977.6	300
2019-01-02 09:39:02-05:00	22977.5	22977.5	22977.5	22977.5	300
2019-01-02 09:39:03-05:00	22976.1	22976.1	22976.1	22976.1	300
2019-01-02 09:39:04-05:00	22976.5	22976.5	22976.5	22976.5	300
2019-01-02 09:39:05-05:00	22977.8	22977.8	22977.8	22977.8	300
2019-01-02 09:39:06-05:00	22978.3	22978.3	22978.3	22978.3	300
2019-01-02 09:39:07-05:00	22978.8	22978.8	22978.8	22978.8	300
2019-01-02 09:39:08-05:00	22978.2	22978.2	22978.2	22978.2	300
2019-01-02 09:39:09-05:00	22978	22978	22978	22978	300
2019-01-02 09:39:10-05:00	22978.2	22978.2	22978.2	22978.2	300
2019-01-02 09:39:11-05:00	22979.1	22979.1	22979.1	22979.1	300
2019-01-02 09:39:12-05:00	22977.7	22977.7	22977.7	22977.7	300
2019-01-02 09:39:13-05:00	22972.1	22972.1	22972.1	22972.1	300
2019-01-02 09:39:14-05:00	22971.5	22971.5	22971.5	22971.5	300
2019-01-02 09:39:15-05:00	22972.3	22972.3	22972.3	22972.3	300
2019-01-02 09:39:16-05:00	22972.8	22972.8	22972.8	22972.8	300
2019-01-02 09:39:17-05:00	22972.8	22972.8	22972.8	22972.8	300
2019-01-02 09:39:18-05:00	22971.4	22971.4	22971.4	22971.4	300
2019-01-02 09:39:19-05:00	22967.6	22967.6	22967.6	22967.6	300
2019-01-02 09:39:21-05:00	22968.8	22968.8	22968.8	22968.8	300
2019-01-02 09:39:22-05:00	22970.4	22970.4	22970.4	22970.4	300
2019-01-02 09:39:23-05:00	22974.6	22974.6	22974.6	22974.6	300
2019-01-02 09:39:24-05:00	22975.8	22975.8	22975.8	22975.8	300
2019-01-02 09:39:25-05:00	22975.9	22975.9	22975.9	22975.9	300
2019-01-02 09:39:26-05:00	22975.4	22975.4	22975.4	22975.4	300
2019-01-02 09:39:27-05:00	22979.8	22979.8	22979.8	22979.8	300
2019-01-02 09:39:28-05:00	22978.6	22978.6	22978.6	22978.6	300
2019-01-02 09:39:29-05:00	22979.3	22979.3	22979.3	22979.3	300
2019-01-02 09:39:30-05:00	22980.4	22980.4	22980.4	22980.4	300
2019-01-02 09:39:31-05:00	22981.1	22981.1	22981.1	22981.1	300
2019-01-02 09:39:32-05:00	22977.7	22977.7	22977.7	22977.7	300
2019-01-02 09:39:33-05:00	22978	22978	22978	22978	300
2019-01-02 09:39:34-05:00	22976.4	22976.4	22976.4	22976.4	300
2019-01-02 09:39:35-05:00	22980.1	22980.1	22980.1	22980.1	300
2019-01-02 09:39:36-05:00	22983	22983	22983	22983	300
2019-01-02 09:39:37-05:00	22988.7	22988.7	22988.7	22988.7	300
2019-01-02 09:39:38-05:00	22991.4	22991.4	22991.4	22991.4	300
2019-01-02 09:39:39-05:00	22994.7	22994.7	22994.7	22994.7	300
2019-01-02 09:39:40-05:00	22999	22999	22999	22999	300
2019-01-02 09:39:41-05:00	23001.2	23001.2	23001.2	23001.2	300
2019-01-02 09:39:42-05:00	23003.9	23003.9	23003.9	23003.9	300
2019-01-02 09:39:43-05:00	23003.8	23003.8	23003.8	23003.8	300
2019-01-02 09:39:44-05:00	23002	23002	23002	23002	300
2019-01-02 09:39:45-05:00	23001.8	23001.8	23001.8	23001.8	300
2019-01-02 09:39:46-05:00	23001.4	23001.4	23001.4	23001.4	300
2019-01-02 09:39:47-05:00	23002.5	23002.5	23002.5	23002.5	300
2019-01-02 09:39:49-05:00	22998.5	22998.5	22998.5	22998.5	300
2019-01-02 09:39:50-05:00	22996.3	22996.3	22996.3	22996.3	300
2019-01-02 09:39:51-05:00	22992.6	22992.6	22992.6	22992.6	300
2019-01-02 09:39:52-05:00	22992.2	22992.2	22992.2	22992.2	300
2019-01-02 09:39:53-05:00	22993.9	22993.9	22993.9	22993.9	300
2019-01-02 09:39:54-05:00	22992.9	22992.9	22992.9	22992.9	300
2019-01-02 09:39:55-05:00	22994	22994	22994	22994	300
2019-01-02 09:39:56-05:00	22993.5	22993.5	22993.5	22993.5	300
2019-01-02 09:39:57-05:00	22993.3	22993.3	22993.3	22993.3	300
2019-01-02 09:39:58-05:00	22991.5	22991.5	22991.5	22991.5	300
2019-01-02 09:39:59-05:00	22991.4	22991.4	22991.4	22991.4	300
2019-01-02 09:40:00-05:00	22991.8	22991.8	22991.8	22991.8	300
2019-01-02 09:40:01-05:00	22992.6	22992.6	22992.6	22992.6	300
2019-01-02 09:40:02-05:00	22986.7	22986.7	22986.7	22986.7	300
2019-01-02 09:40:03-05:00	22985.2	22985.2	22985.2	22985.2	300
2019-01-02 09:40:04-05:00	22982	22982	22982	22982	300
2019-01-02 09:40:05-05:00	22983.4	22983.4	22983.4	22983.4	300
2019-01-02 09:40:06-05:00	22982.6	22982.6	22982.6	22982.6	300
2019-01-02 09:40:07-05:00	22980.7	22980.7	22980.7	22980.7	300
2019-01-02 09:40:08-05:00	22978.2	22978.2	22978.2	22978.2	300
2019-01-02 09:40:09-05:00	22976.4	22976.4	22976.4	22976.4	300
2019-01-02 09:40:10-05:00	22975.5	22975.5	22975.5	22975.5	300
2019-01-02 09:40:11-05:00	22971.9	22971.9	22971.9	22971.9	300
2019-01-02 09:40:12-05:00	22973	22973	22973	22973	300
2019-01-02 09:40:13-05:00	22974	22974	22974	22974	300
2019-01-02 09:40:15-05:00	22973.7	22973.7	22973.7	22973.7	300
2019-01-02 09:40:16-05:00	22973	22973	22973	22973	300
2019-01-02 09:40:17-05:00	22972.4	22972.4	22972.4	22972.4	300
2019-01-02 09:40:18-05:00	22971.9	22971.9	22971.9	22971.9	300
2019-01-02 09:40:19-05:00	22972.5	22972.5	22972.5	22972.5	300
2019-01-02 09:40:20-05:00	22970.9	22970.9	22970.9	22970.9	300
2019-01-02 09:40:21-05:00	22970.2	22970.2	22970.2	22970.2	300
2019-01-02 09:40:23-05:00	22972.3	22972.3	22972.3	22972.3	300
2019-01-02 09:40:24-05:00	22971.8	22971.8	22971.8	22971.8	300
2019-01-02 09:40:25-05:00	22974.2	22974.2	22974.2	22974.2	300
2019-01-02 09:40:26-05:00	22975.1	22975.1	22975.1	22975.1	300
2019-01-02 09:40:27-05:00	22976.8	22976.8	22976.8	22976.8	300
2019-01-02 09:40:28-05:00	22977	22977	22977	22977	300
2019-01-02 09:40:29-05:00	22977.9	22977.9	22977.9	22977.9	300
2019-01-02 09:40:30-05:00	22976.9	22976.9	22976.9	22976.9	300
2019-01-02 09:40:31-05:00	22977	22977	22977	22977	300
2019-01-02 09:40:32-05:00	22978.9	22978.9	22978.9	22978.9	300
2019-01-02 09:40:33-05:00	22978.1	22978.1	22978.1	22978.1	300
2019-01-02 09:40:34-05:00	22979	22979	22979	22979	300
2019-01-02 09:40:35-05:00	22979.1	22979.1	22979.1	22979.1	300
2019-01-02 09:40:36-05:00	22979.6	22979.6	22979.6	22979.6	300
2019-01-02 09:40:37-05:00	22979.8	22979.8	22979.8	22979.8	300
2019-01-02 09:40:38-05:00	22976	22976	22976	22976	300
2019-01-02 09:40:39-05:00	22971.5	22971.5	22971.5	22971.5	300
2019-01-02 09:40:40-05:00	22968	22968	22968	22968	300
2019-01-02 09:40:41-05:00	22969.7	22969.7	22969.7	22969.7	300
2019-01-02 09:40:42-05:00	22967.5	22967.5	22967.5	22967.5	300
2019-01-02 09:40:43-05:00	22968.5	22968.5	22968.5	22968.5	300
2019-01-02 09:40:44-05:00	22970.2	22970.2	22970.2	22970.2	300
2019-01-02 09:40:45-05:00	22969.2	22969.2	22969.2	22969.2	300
2019-01-02 09:40:46-05:00	22970.9	22970.9	22970.9	22970.9	300
2019-01-02 09:40:47-05:00	22970.5	22970.5	22970.5	22970.5	300
2019-01-02 09:40:48-05:00	22969.4	22969.4	22969.4	22969.4	300
2019-01-02 09:40:49-05:00	22969.6	22969.6	22969.6	22969.6	300
2019-01-02 09:40:50-05:00	22970.1	22970.1	22970.1	22970.1	300
2019-01-02 09:40:51-05:00	22965.4	22965.4	22965.4	22965.4	300
2019-01-02 09:40:52-05:00	22960.9	22960.9	22960.9	22960.9	300
2019-01-02 09:40:53-05:00	22958.2	22958.2	22958.2	22958.2	300
2019-01-02 09:40:54-05:00	22959.4	22959.4	22959.4	22959.4	300
2019-01-02 09:40:55-05:00	22959.9	22959.9	22959.9	22959.9	300
2019-01-02 09:40:56-05:00	22960.3	22960.3	22960.3	22960.3	300
2019-01-02 09:40:57-05:00	22960.6	22960.6	22960.6	22960.6	300
2019-01-02 09:40:58-05:00	22968.9	22968.9	22968.9	22968.9	300
2019-01-02 09:40:59-05:00	22969.6	22969.6	22969.6	22969.6	300
2019-01-02 09:41:01-05:00	22968.4	22968.4	22968.4	22968.4	300
2019-01-02 09:41:02-05:00	22970.6	22970.6	22970.6	22970.6	300
2019-01-02 09:41:03-05:00	22971.4	22971.4	22971.4	22971.4	300
2019-01-02 09:41:04-05:00	22971.8	22971.8	22971.8	22971.8	300
2019-01-02 09:41:05-05:00	22972.6	22972.6	22972.6	22972.6	300
2019-01-02 09:41:06-05:00	22973.3	22973.3	22973.3	22973.3	300
2019-01-02 09:41:07-05:00	22973.4	22973.4	22973.4	22973.4	300
2019-01-02 09:41:08-05:00	22977.8	22977.8	22977.8	22977.8	300
2019-01-02 09:41:09-05:00	22978	22978	22978	22978	300
2019-01-02 09:41:10-05:00	22977.9	22977.9	22977.9	22977.9	300
2019-01-02 09:41:11-05:00	22978.2	22978.2	22978.2	22978.2	300
2019-01-02 09:41:12-05:00	22978.5	22978.5	22978.5	22978.5	300
2019-01-02 09:41:13-05:00	22973.4	22973.4	22973.4	22973.4	300
2019-01-02 09:41:14-05:00	22973.5	22973.5	22973.5	22973.5	300
2019-01-02 09:41:15-05:00	22974	22974	22974	22974	300
2019-01-02 09:41:16-05:00	22974.8	22974.8	22974.8	22974.8	300
2019-01-02 09:41:17-05:00	22976.3	22976.3	22976.3	22976.3	300
2019-01-02 09:41:18-05:00	22977.5	22977.5	22977.5	22977.5	300
2019-01-02 09:41:19-05:00	22978.7	22978.7	22978.7	22978.7	300
2019-01-02 09:41:20-05:00	22980	22980	22980	22980	300
2019-01-02 09:41:21-05:00	22982.1	22982.1	22982.1	22982.1	300
2019-01-02 09:41:22-05:00	22983	22983	22983	22983	300
2019-01-02 09:41:23-05:00	22983.8	22983.8	22983.8	22983.8	300
2019-01-02 09:41:24-05:00	22985.7	22985.7	22985.7	22985.7	300
2019-01-02 09:41:25-05:00	22986.9	22986.9	22986.9	22986.9	300
2019-01-02 09:41:26-05:00	22988.2	22988.2	22988.2	22988.2	300
2019-01-02 09:41:27-05:00	22989.6	22989.6	22989.6	22989.6	300
2019-01-02 09:41:28-05:00	22988.1	22988.1	22988.1	22988.1	300
2019-01-02 09:41:29-05:00	22988	22988	22988	22988	300
2019-01-02 09:41:30-05:00	22990	22990	22990	22990	300
2019-01-02 09:41:31-05:00	22993	22993	22993	22993	300
2019-01-02 09:41:32-05:00	22992.1	22992.1	22992.1	22992.1	300
2019-01-02 09:41:33-05:00	22990.9	22990.9	22990.9	22990.9	300
2019-01-02 09:41:34-05:00	22990.1	22990.1	22990.1	22990.1	300
2019-01-02 09:41:35-05:00	22990.6	22990.6	22990.6	22990.6	300
2019-01-02 09:41:36-05:00	22990.6	22990.6	22990.6	22990.6	300
2019-01-02 09:41:37-05:00	22990.2	22990.2	22990.2	22990.2	300
2019-01-02 09:41:38-05:00	22991	22991	22991	22991	300
2019-01-02 09:41:39-05:00	22991.4	22991.4	22991.4	22991.4	300
2019-01-02 09:41:40-05:00	22991.5	22991.5	22991.5	22991.5	300
2019-01-02 09:41:41-05:00	22991.2	22991.2	22991.2	22991.2	300
2019-01-02 09:41:42-05:00	22988.8	22988.8	22988.8	22988.8	300
2019-01-02 09:41:43-05:00	22988.3	22988.3	22988.3	22988.3	300
2019-01-02 09:41:44-05:00	22988.8	22988.8	22988.8	22988.8	300
2019-01-02 09:41:45-05:00	22986.6	22986.6	22986.6	22986.6	300
2019-01-02 09:41:46-05:00	22987.6	22987.6	22987.6	22987.6	300
2019-01-02 09:41:48-05:00	22988.4	22988.4	22988.4	22988.4	300
2019-01-02 09:41:49-05:00	22988	22988	22988	22988	300
2019-01-02 09:41:50-05:00	22988	22988	22988	22988	300
2019-01-02 09:41:51-05:00	22987.4	22987.4	22987.4	22987.4	300
2019-01-02 09:41:52-05:00	22986.8	22986.8	22986.8	22986.8	300
2019-01-02 09:41:53-05:00	22988.2	22988.2	22988.2	22988.2	300
2019-01-02 09:41:54-05:00	22989.9	22989.9	22989.9	22989.9	300
2019-01-02 09:41:55-05:00	22993.6	22993.6	22993.6	22993.6	300
2019-01-02 09:41:56-05:00	22999.3	22999.3	22999.3	22999.3	300
2019-01-02 09:41:57-05:00	22999	22999	22999	22999	300
2019-01-02 09:41:58-05:00	22997.7	22997.7	22997.7	22997.7	300
2019-01-02 09:41:59-05:00	22997.3	22997.3	22997.3	22997.3	300
2019-01-02 09:42:00-05:00	22999	22999	22999	22999	300
2019-01-02 09:42:01-05:00	23002.4	23002.4	23002.4	23002.4	300
2019-01-02 09:42:02-05:00	23003.1	23003.1	23003.1	23003.1	300
2019-01-02 09:42:03-05:00	23001.5	23001.5	23001.5	23001.5	300
2019-01-02 09:42:04-05:00	23001.6	23001.6	23001.6	23001.6	300
2019-01-02 09:42:05-05:00	23001.1	23001.1	23001.1	23001.1	300
2019-01-02 09:42:06-05:00	23001.5	23001.5	23001.5	23001.5	300
2019-01-02 09:42:07-05:00	23004.2	23004.2	23004.2	23004.2	300
2019-01-02 09:42:08-05:00	23005	23005	23005	23005	300
2019-01-02 09:42:09-05:00	23009	23009	23009	23009	300
2019-01-02 09:42:10-05:00	23008.4	23008.4	23008.4	23008.4	300
2019-01-02 09:42:11-05:00	23008.5	23008.5	23008.5	23008.5	300
2019-01-02 09:42:12-05:00	23009.2	23009.2	23009.2	23009.2	300
2019-01-02 09:42:13-05:00	23011.3	23011.3	23011.3	23011.3	300
2019-01-02 09:42:14-05:00	23011.6	23011.6	23011.6	23011.6	300
2019-01-02 09:42:15-05:00	23010.8	23010.8	23010.8	23010.8	300
2019-01-02 09:42:16-05:00	23009.7	23009.7	23009.7	23009.7	300
2019-01-02 09:42:17-05:00	23005.8	23005.8	23005.8	23005.8	300
2019-01-02 09:42:18-05:00	23005.1	23005.1	23005.1	23005.1	300
2019-01-02 09:42:19-05:00	23004.7	23004.7	23004.7	23004.7	300
2019-01-02 09:42:20-05:00	23002.8	23002.8	23002.8	23002.8	300
